LONG_EAST,LAT_NORTH, TOPOGRAPHY,            UTC         
138.72648, -5.18490,   -3189.20,2000-10-31T04:55:36.119
138.72582, -5.17980,   -3241.08,2000-10-31T04:55:36.219
138.69916, -4.97600,   -3408.11,2000-10-31T04:55:40.219
138.69849, -4.97090,   -3397.76,2000-10-31T04:55:40.319
138.69782, -4.96580,   -3466.87,2000-10-31T04:55:40.419
138.69715, -4.96080,   -3484.70,2000-10-31T04:55:40.519
138.69649, -4.95570,   -3462.21,2000-10-31T04:55:40.619
138.67921, -4.82320,   -3683.26,2000-10-31T04:55:43.219
138.55166, -4.92100,   -4153.22,2001-03-04T12:46:37.568
138.29830, -6.02600,   -2560.19,2001-04-18T05:27:32.447
138.29763, -6.03100,   -2571.38,2001-04-18T05:27:32.547
138.29697, -6.03610,   -2580.13,2001-04-18T05:27:32.647
138.28039, -6.16340,   -2320.84,2001-04-18T05:27:35.147
138.27973, -6.16840,   -2297.09,2001-04-18T05:27:35.247
138.27906, -6.17350,   -2268.97,2001-04-18T05:27:35.347
138.27840, -6.17860,   -2244.13,2001-04-18T05:27:35.447
138.27773, -6.18370,   -2226.89,2001-04-18T05:27:35.547
138.27040, -6.23970,   -2059.31,2001-04-18T05:27:36.647
138.26973, -6.24480,   -2035.96,2001-04-18T05:27:36.747
138.26906, -6.24990,   -2010.25,2001-04-18T05:27:36.847
138.26840, -6.25500,   -1987.80,2001-04-18T05:27:36.947
138.26773, -6.26010,   -1955.46,2001-04-18T05:27:37.047
138.24703, -6.41790,    -917.16,2001-04-18T05:27:40.147
138.55899, -6.43640,      -9.32,2001-03-13T18:32:03.052
138.55546, -6.42520,    -284.11,2001-03-13T18:32:03.252
138.55442, -6.41960,    -329.50,2001-03-13T18:32:03.352
138.24639, -6.42300,    -910.12,2001-04-18T05:27:40.247
138.24573, -6.42810,    -896.80,2001-04-18T05:27:40.347
138.24507, -6.43310,    -898.10,2001-04-18T05:27:40.447
138.24441, -6.43820,    -893.98,2001-04-18T05:27:40.547
137.44341, -6.43700,   -1238.65,2001-04-20T19:12:35.155
137.44276, -6.43190,   -1272.62,2001-04-20T19:12:35.255
137.44209, -6.42680,   -1313.73,2001-04-20T19:12:35.355
137.44143, -6.42160,   -1341.60,2001-04-20T19:12:35.455
137.44076, -6.41650,   -1358.52,2001-04-20T19:12:35.555
138.28561, -5.06450,   -2042.16,2001-03-28T03:58:16.037
138.28495, -5.05940,   -2027.42,2001-03-28T03:58:16.137
138.28429, -5.05420,   -2003.23,2001-03-28T03:58:16.237
138.26752, -4.92650,   -2529.52,2001-03-28T03:58:18.737
138.26685, -4.92140,   -2596.38,2001-03-28T03:58:18.837
138.26618, -4.91630,   -2656.69,2001-03-28T03:58:18.937
137.99638, -5.57820,   -3042.46,2001-04-22T20:17:07.716
137.99582, -5.57250,   -3029.00,2001-04-22T20:17:07.816
137.99514, -5.56680,   -3028.65,2001-04-22T20:17:07.916
137.99453, -5.56110,   -3021.08,2001-04-22T20:17:08.016
137.98900, -5.48130,   -2555.68,2001-04-22T20:17:09.416
137.98881, -5.47560,   -2498.60,2001-04-22T20:17:09.516
137.98897, -5.46990,   -2400.46,2001-04-22T20:17:09.616
137.98934, -5.46420,   -2278.06,2001-04-22T20:17:09.716
137.98998, -5.45840,   -2124.39,2001-04-22T20:17:09.816
137.98021, -5.35600,   -1829.98,2001-04-22T20:17:11.617
138.26552, -4.91120,   -2703.72,2001-03-28T03:58:19.037
138.26485, -4.90600,   -2758.96,2001-03-28T03:58:19.137
137.91289, -4.90480,    -321.30,2001-04-01T18:55:55.476
138.35652, -5.57830,   -3196.53,2001-04-18T05:27:23.647
139.36923, -6.34130,     180.40,2001-01-15T17:59:59.688
139.36857, -6.34640,     208.31,2001-01-15T17:59:59.788
139.36791, -6.35150,     249.33,2001-01-15T17:59:59.888
139.36725, -6.35660,     304.99,2001-01-15T17:59:59.988
139.36659, -6.36170,     378.57,2001-01-15T18:00:00.088
139.34606, -6.51990,     178.74,2001-01-15T18:00:03.188
139.34540, -6.52500,     168.39,2001-01-15T18:00:03.288
139.34473, -6.53010,     170.73,2001-01-15T18:00:03.388
139.34407, -6.53520,     159.42,2001-01-15T18:00:03.488
139.34341, -6.54030,     158.78,2001-01-15T18:00:03.588
139.00648, -6.13260,     423.59,2001-01-18T07:43:04.106
139.00578, -6.12690,     516.05,2001-01-18T07:43:04.206
139.00508, -6.12120,     643.91,2001-01-18T07:43:04.306
139.00438, -6.11550,     584.72,2001-01-18T07:43:04.406
138.98203, -5.93390,     599.64,2001-01-18T07:43:07.606
138.98133, -5.92820,     516.25,2001-01-18T07:43:07.706
138.98064, -5.92250,     478.30,2001-01-18T07:43:07.806
138.97994, -5.91690,     420.12,2001-01-18T07:43:07.906
138.97924, -5.91120,     311.19,2001-01-18T07:43:08.006
138.95924, -5.75550,    -904.50,2001-01-18T07:43:11.006
138.95858, -5.75040,    -943.82,2001-01-18T07:43:11.106
138.95727, -5.74030,   -1000.34,2001-01-18T07:43:11.306
138.95661, -5.73530,   -1028.22,2001-01-18T07:43:11.406
138.93946, -5.60390,   -1333.67,2001-01-18T07:43:14.006
138.93880, -5.59880,   -1306.11,2001-01-18T07:43:14.106
138.93748, -5.58870,   -1257.94,2001-01-18T07:43:14.306
138.93682, -5.58360,   -1185.61,2001-01-18T07:43:14.406
138.91032, -5.38110,   -1603.89,2001-01-18T07:43:18.406
138.90965, -5.37600,   -1646.69,2001-01-18T07:43:18.506
138.90898, -5.37090,   -1675.17,2001-01-18T07:43:18.606
138.90832, -5.36590,   -1703.84,2001-01-18T07:43:18.706
138.90765, -5.36080,   -1710.66,2001-01-18T07:43:18.806
138.89038, -5.22900,   -2300.83,2001-01-18T07:43:21.406
138.88972, -5.22390,   -2329.30,2001-01-18T07:43:21.506
138.88906, -5.21890,   -2350.40,2001-01-18T07:43:21.606
138.88840, -5.21380,   -2371.83,2001-01-18T07:43:21.706
138.88774, -5.20870,   -2402.26,2001-01-18T07:43:21.806
138.87390, -5.10210,   -2340.17,2001-01-18T07:43:23.906
138.87324, -5.09710,   -2345.68,2001-01-18T07:43:24.006
138.87258, -5.09200,   -2329.56,2001-01-18T07:43:24.106
138.87195, -5.08690,   -2281.83,2001-01-18T07:43:24.206
138.87128, -5.08180,   -2214.05,2001-01-18T07:43:24.306
138.85398, -4.95020,   -2165.10,2001-01-18T07:43:26.907
138.85331, -4.94520,   -2162.81,2001-01-18T07:43:27.007
138.85265, -4.94010,   -2155.51,2001-01-18T07:43:27.107
138.85198, -4.93510,   -2161.56,2001-01-18T07:43:27.207
138.85131, -4.93000,   -2159.73,2001-01-18T07:43:27.307
138.67854, -4.81810,   -3682.63,2000-10-31T04:55:43.319
138.67788, -4.81300,   -3674.70,2000-10-31T04:55:43.420
138.67722, -4.80790,   -3675.49,2000-10-31T04:55:43.520
138.67656, -4.80280,   -3677.92,2000-10-31T04:55:43.620
138.65326, -4.62450,   -2977.88,2000-10-31T04:55:47.120
138.65258, -4.61940,   -2960.93,2000-10-31T04:55:47.220
138.65124, -4.60920,   -2941.56,2000-10-31T04:55:47.420
138.65057, -4.60410,   -2926.25,2000-10-31T04:55:47.520
139.40876, -5.48620,    -466.56,2000-11-04T19:48:43.322
139.40811, -5.49120,    -464.11,2000-11-04T19:48:43.422
139.40745, -5.49630,    -455.38,2000-11-04T19:48:43.522
139.40680, -5.50140,    -438.62,2000-11-04T19:48:43.622
139.40614, -5.50650,    -430.23,2000-11-04T19:48:43.722
139.37991, -5.71040,    -459.88,2000-11-04T19:48:47.722
139.37926, -5.71550,    -445.56,2000-11-04T19:48:47.822
139.37860, -5.72060,    -433.68,2000-11-04T19:48:47.922
139.37794, -5.72570,    -424.89,2000-11-04T19:48:48.022
139.37728, -5.73080,    -420.18,2000-11-04T19:48:48.122
139.33787, -6.03700,    -234.14,2000-11-04T19:48:54.123
139.33721, -6.04210,    -238.82,2000-11-04T19:48:54.223
139.33655, -6.04720,    -215.42,2000-11-04T19:48:54.323
139.33590, -6.05230,    -191.71,2000-11-04T19:48:54.423
139.33524, -6.05750,    -174.39,2000-11-04T19:48:54.523
139.30514, -6.29260,    -116.63,2000-11-04T19:48:59.123
139.30449, -6.29770,     -78.48,2000-11-04T19:48:59.223
139.30384, -6.30280,     -85.33,2000-11-04T19:48:59.323
139.30319, -6.30790,     -59.73,2000-11-04T19:48:59.423
139.30254, -6.31300,     -32.19,2000-11-04T19:48:59.523
139.28296, -6.46590,     343.84,2000-11-04T19:49:02.523
139.28230, -6.47100,     345.27,2000-11-04T19:49:02.623
139.28164, -6.47610,     316.48,2000-11-04T19:49:02.723
139.28098, -6.48120,     249.14,2000-11-04T19:49:02.823
139.28031, -6.48630,     189.67,2000-11-04T19:49:02.923
139.17400, -6.48530,     142.00,2000-11-07T09:31:09.399
139.17333, -6.48020,     144.17,2000-11-07T09:31:09.499
139.17267, -6.47510,     146.48,2000-11-07T09:31:09.599
139.17200, -6.47000,     165.07,2000-11-07T09:31:09.699
139.17133, -6.46490,     208.76,2000-11-07T09:31:09.799
139.15118, -6.31200,    -101.26,2000-11-07T09:31:12.799
139.15051, -6.30690,    -105.51,2000-11-07T09:31:12.899
139.14984, -6.30180,    -111.26,2000-11-07T09:31:13.000
139.14917, -6.29670,    -112.37,2000-11-07T09:31:13.100
139.14850, -6.29160,    -111.86,2000-11-07T09:31:13.200
139.11792, -6.05720,     358.23,2000-11-07T09:31:17.800
139.11725, -6.05210,     374.59,2000-11-07T09:31:17.900
139.11659, -6.04700,     375.00,2000-11-07T09:31:18.000
139.11592, -6.04200,     383.63,2000-11-07T09:31:18.100
138.98811, -6.06530,     756.12,2001-04-13T14:29:02.772
138.93808, -5.68280,   -1358.30,2001-04-13T14:29:10.272
138.93742, -5.67770,   -1370.72,2001-04-13T14:29:10.372
138.93676, -5.67260,   -1381.26,2001-04-13T14:29:10.472
138.93609, -5.66750,   -1388.84,2001-04-13T14:29:10.572
138.93543, -5.66240,   -1398.18,2001-04-13T14:29:10.672
138.30293, -5.99030,   -2601.41,2001-04-18T05:27:31.747
138.30227, -5.99540,   -2590.66,2001-04-18T05:27:31.847
138.30161, -6.00050,   -2587.50,2001-04-18T05:27:31.947
138.30095, -6.00560,   -2594.15,2001-04-18T05:27:32.047
138.30029, -6.01070,   -2587.66,2001-04-18T05:27:32.147
138.29366, -6.06160,   -2545.54,2001-04-18T05:27:33.147
138.29299, -6.06670,   -2526.37,2001-04-18T05:27:33.247
138.29233, -6.07180,   -2536.82,2001-04-18T05:27:33.347
138.29167, -6.07680,   -2524.63,2001-04-18T05:27:33.447
138.29100, -6.08190,   -2513.53,2001-04-18T05:27:33.547
138.27707, -6.18880,   -2206.75,2001-04-18T05:27:35.647
138.27640, -6.19390,   -2200.88,2001-04-18T05:27:35.747
138.27574, -6.19900,   -2190.28,2001-04-18T05:27:35.847
138.27508, -6.20410,   -2177.95,2001-04-18T05:27:35.947
138.27441, -6.20920,   -2165.83,2001-04-18T05:27:36.047
138.27375, -6.21420,   -2149.76,2001-04-18T05:27:36.147
138.27240, -6.22440,   -2116.00,2001-04-18T05:27:36.347
137.85797, -5.53520,   -2834.50,2001-05-30T21:01:25.460
137.82901, -5.40560,    -113.87,2001-05-30T21:01:27.760
137.82790, -5.40000,     -26.01,2001-05-30T21:01:27.860
137.82659, -5.39440,     103.11,2001-05-30T21:01:27.960
137.82558, -5.38870,     171.24,2001-05-30T21:01:28.060
137.82461, -5.38310,     227.80,2001-05-30T21:01:28.160
137.81707, -5.32640,     343.13,2001-05-30T21:01:29.160
137.81692, -5.32060,     227.11,2001-05-30T21:01:29.260
137.81670, -5.31490,     124.13,2001-05-30T21:01:29.360
137.81635, -5.30920,      48.11,2001-05-30T21:01:29.460
139.19388, -5.31110,    -622.55,2001-06-06T13:04:17.701
139.19322, -5.31610,    -554.25,2001-06-06T13:04:17.801
139.19256, -5.32120,    -476.02,2001-06-06T13:04:17.901
139.19190, -5.32630,    -407.52,2001-06-06T13:04:18.001
139.18464, -5.38220,    -136.41,2001-06-06T13:04:19.101
139.18398, -5.38730,    -147.81,2001-06-06T13:04:19.201
139.18332, -5.39230,    -198.48,2001-06-06T13:04:19.301
139.18266, -5.39740,    -248.85,2001-06-06T13:04:19.401
138.88954, -6.40910,     312.33,2001-05-21T02:31:57.930
138.88881, -6.41420,     378.71,2001-05-21T02:31:58.030
138.86674, -6.56840,     637.66,2001-05-21T02:32:01.030
138.86600, -6.57360,     720.94,2001-05-21T02:32:01.130
139.18200, -5.40250,    -286.40,2001-06-06T13:04:19.501
138.86525, -6.57880,     760.50,2001-05-21T02:32:01.230
139.11525, -6.03690,     403.63,2000-11-07T09:31:18.200
139.07532, -5.73110,     174.19,2000-11-07T09:31:24.200
139.07466, -5.72600,     176.05,2000-11-07T09:31:24.300
139.07399, -5.72090,     181.23,2000-11-07T09:31:24.400
139.07333, -5.71580,     186.88,2000-11-07T09:31:24.500
139.07266, -5.71070,     197.46,2000-11-07T09:31:24.600
139.04596, -5.50670,   -1146.03,2000-11-07T09:31:28.600
139.04529, -5.50160,   -1163.97,2000-11-07T09:31:28.700
139.04462, -5.49650,   -1160.70,2000-11-07T09:31:28.800
139.04395, -5.49140,   -1149.17,2000-11-07T09:31:28.900
139.04328, -5.48630,   -1119.98,2000-11-07T09:31:29.000
139.00607, -5.20130,   -1707.42,2000-11-07T09:31:34.600
139.00540, -5.19620,   -1709.35,2000-11-07T09:31:34.700
139.00472, -5.19110,   -1694.56,2000-11-07T09:31:34.800
139.00405, -5.18600,   -1699.56,2000-11-07T09:31:34.900
139.00337, -5.18090,   -1684.13,2000-11-07T09:31:35.000
138.97659, -4.97710,   -1379.99,2000-11-07T09:31:39.001
138.97593, -4.97200,   -1389.27,2000-11-07T09:31:39.101
138.97527, -4.96690,   -1407.11,2000-11-07T09:31:39.201
138.97461, -4.96180,   -1420.95,2000-11-07T09:31:39.301
138.97395, -4.95670,   -1434.99,2000-11-07T09:31:39.401
138.95674, -4.82440,   -1450.59,2000-11-07T09:31:42.001
138.95607, -4.81930,   -1448.73,2000-11-07T09:31:42.101
138.95540, -4.81420,   -1437.09,2000-11-07T09:31:42.201
138.95473, -4.80910,   -1399.66,2000-11-07T09:31:42.301
138.95406, -4.80400,   -1394.84,2000-11-07T09:31:42.401
138.93070, -4.62550,    -973.78,2000-11-07T09:31:45.901
138.93003, -4.62040,   -1032.04,2000-11-07T09:31:46.001
138.92937, -4.61530,   -1157.21,2000-11-07T09:31:46.101
138.92870, -4.61020,   -1261.18,2000-11-07T09:31:46.201
138.92803, -4.60510,   -1376.19,2000-11-07T09:31:46.301
139.40986, -5.20400,   -1797.80,2000-11-21T18:44:10.757
139.40919, -5.19890,   -1801.91,2000-11-21T18:44:10.857
139.40853, -5.19380,   -1820.74,2000-11-21T18:44:10.957
139.40786, -5.18870,   -1809.59,2000-11-21T18:44:11.057
139.40720, -5.18360,   -1809.69,2000-11-21T18:44:11.157
139.37978, -4.97470,   -1016.79,2000-11-21T18:44:15.257
139.37911, -4.96960,    -930.97,2000-11-21T18:44:15.357
139.37844, -4.96450,    -918.79,2000-11-21T18:44:15.457
139.37777, -4.95950,    -920.01,2000-11-21T18:44:15.557
139.37710, -4.95440,    -978.69,2000-11-21T18:44:15.657
139.36038, -4.82710,   -1998.54,2000-11-21T18:44:18.157
139.35972, -4.82200,   -2015.45,2000-11-21T18:44:18.257
139.35908, -4.81690,   -2022.68,2000-11-21T18:44:18.357
139.35842, -4.81180,   -2018.83,2000-11-21T18:44:18.457
139.35776, -4.80670,   -2026.05,2000-11-21T18:44:18.557
139.33400, -4.62320,   -2368.06,2000-11-21T18:44:22.157
138.86450, -6.58390,     802.38,2001-05-21T02:32:01.330
138.86376, -6.58910,     801.58,2001-05-21T02:32:01.430
138.92143, -5.55530,   -1131.56,2001-04-13T14:29:12.772
138.92076, -5.55030,   -1149.96,2001-04-13T14:29:12.872
138.92009, -5.54520,   -1159.51,2001-04-13T14:29:12.972
138.91942, -5.54010,   -1156.94,2001-04-13T14:29:13.072
138.91875, -5.53500,   -1158.61,2001-04-13T14:29:13.172
138.90132, -5.40250,   -1657.22,2001-04-13T14:29:15.772
139.12187, -5.86490,     260.81,2001-06-06T13:04:28.602
139.12120, -5.87000,     291.96,2001-06-06T13:04:28.702
139.12054, -5.87510,     301.73,2001-06-06T13:04:28.802
139.11988, -5.88020,     303.40,2001-06-06T13:04:28.902
139.11921, -5.88520,     298.90,2001-06-06T13:04:29.002
139.10595, -5.98690,     398.63,2001-06-06T13:04:31.002
139.10529, -5.99200,     391.88,2001-06-06T13:04:31.102
139.31594, -5.32910,    -650.81,2001-04-30T01:00:57.832
139.31527, -5.32400,    -683.27,2001-04-30T01:00:57.932
139.31460, -5.31890,    -695.05,2001-04-30T01:00:58.032
139.31393, -5.31380,    -754.87,2001-04-30T01:00:58.132
139.31326, -5.30870,    -849.60,2001-04-30T01:00:58.232
138.39183, -5.30840,   -2337.13,2001-04-18T05:27:18.346
138.39117, -5.31350,   -2346.83,2001-04-18T05:27:18.446
138.39051, -5.31850,   -2359.17,2001-04-18T05:27:18.546
138.38984, -5.32360,   -2376.10,2001-04-18T05:27:18.646
138.38918, -5.32870,   -2375.35,2001-04-18T05:27:18.746
138.38187, -5.38460,   -2341.61,2001-04-18T05:27:19.846
138.38121, -5.38970,   -2342.86,2001-04-18T05:27:19.946
138.38054, -5.39480,   -2358.21,2001-04-18T05:27:20.046
138.37988, -5.39990,   -2360.70,2001-04-18T05:27:20.146
138.37920, -5.40500,   -2366.18,2001-04-18T05:27:20.246
138.36184, -5.53750,   -2937.46,2001-04-18T05:27:22.847
138.36118, -5.54260,   -2959.19,2001-04-18T05:27:22.947
138.36051, -5.54770,   -2972.53,2001-04-18T05:27:23.047
138.35984, -5.55280,   -2986.81,2001-04-18T05:27:23.147
138.35918, -5.55790,   -2990.13,2001-04-18T05:27:23.247
139.10463, -5.99710,     388.40,2001-06-06T13:04:31.202
139.10396, -6.00220,     389.21,2001-06-06T13:04:31.302
139.10330, -6.00730,     400.49,2001-06-06T13:04:31.402
139.09600, -6.06330,     408.75,2001-06-06T13:04:32.502
139.09533, -6.06840,     403.43,2001-06-06T13:04:32.602
139.09467, -6.07350,     417.87,2001-06-06T13:04:32.702
139.09401, -6.07860,     414.05,2001-06-06T13:04:32.802
139.09334, -6.08370,     416.81,2001-06-06T13:04:32.902
139.07940, -6.19060,     258.90,2001-06-06T13:04:35.002
137.87734, -5.67710,   -3210.11,2001-05-30T21:01:22.960
137.87660, -5.67140,   -3202.53,2001-05-30T21:01:23.060
137.87584, -5.66570,   -3191.41,2001-05-30T21:01:23.160
138.94139, -5.70820,   -1307.61,2001-04-13T14:29:09.772
138.94072, -5.70310,   -1315.70,2001-04-13T14:29:09.872
138.94006, -5.69800,   -1324.33,2001-04-13T14:29:09.972
138.93941, -5.69300,   -1335.60,2001-04-13T14:29:10.072
138.93875, -5.68790,   -1349.15,2001-04-13T14:29:10.172
138.92479, -5.58080,   -1138.86,2001-04-13T14:29:12.272
138.92412, -5.57570,   -1133.64,2001-04-13T14:29:12.372
138.92344, -5.57060,   -1134.73,2001-04-13T14:29:12.472
138.92277, -5.56550,   -1113.72,2001-04-13T14:29:12.572
138.92210, -5.56040,   -1115.45,2001-04-13T14:29:12.672
138.91137, -5.47890,   -1346.07,2001-04-13T14:29:14.272
138.91070, -5.47380,   -1382.01,2001-04-13T14:29:14.372
138.91003, -5.46870,   -1416.54,2001-04-13T14:29:14.472
138.90936, -5.46370,   -1444.55,2001-04-13T14:29:14.572
138.90869, -5.45860,   -1468.45,2001-04-13T14:29:14.672
139.10263, -6.01240,     428.04,2001-06-06T13:04:31.502
139.10197, -6.01750,     455.38,2001-06-06T13:04:31.602
139.10131, -6.02260,     458.29,2001-06-06T13:04:31.702
139.10064, -6.02770,     439.92,2001-06-06T13:04:31.802
139.09998, -6.03270,     440.42,2001-06-06T13:04:31.902
139.08272, -6.16520,     349.75,2001-06-06T13:04:34.502
139.08205, -6.17030,     319.98,2001-06-06T13:04:34.602
139.08139, -6.17540,     297.66,2001-06-06T13:04:34.702
139.08073, -6.18040,     280.54,2001-06-06T13:04:34.802
139.08007, -6.18550,     265.12,2001-06-06T13:04:34.902
137.86420, -5.58060,   -2962.69,2001-05-30T21:01:24.660
137.86339, -5.57490,   -2941.20,2001-05-30T21:01:24.760
137.86266, -5.56920,   -2935.79,2001-05-30T21:01:24.860
137.86191, -5.56360,   -2922.92,2001-05-30T21:01:24.960
137.84676, -5.47870,   -1949.91,2001-05-30T21:01:26.460
137.84550, -5.47310,   -1833.53,2001-05-30T21:01:26.560
138.91323, -6.24070,     403.49,2001-05-21T02:31:54.630
138.91252, -6.24580,     382.26,2001-05-21T02:31:54.730
138.91181, -6.25090,     390.59,2001-05-21T02:31:54.830
138.91110, -6.25600,     344.21,2001-05-21T02:31:54.930
138.91038, -6.26110,     409.20,2001-05-21T02:31:55.030
138.88808, -6.41930,     454.88,2001-05-21T02:31:58.130
138.88736, -6.42440,     414.87,2001-05-21T02:31:58.230
138.88664, -6.42950,     372.25,2001-05-21T02:31:58.330
138.88592, -6.43460,     339.17,2001-05-21T02:31:58.430
139.29591, -5.17590,   -1722.49,2001-04-30T01:01:00.832
139.29524, -5.17080,   -1720.67,2001-04-30T01:01:00.932
139.29458, -5.16570,   -1721.61,2001-04-30T01:01:01.032
139.29391, -5.16060,   -1726.52,2001-04-30T01:01:01.132
139.29324, -5.15550,   -1732.80,2001-04-30T01:01:01.232
139.28326, -5.07890,   -1730.61,2001-04-30T01:01:02.733
139.28259, -5.07380,   -1715.00,2001-04-30T01:01:02.833
139.00928, -6.15530,     395.47,2001-01-18T07:43:03.706
139.00858, -6.14960,     364.09,2001-01-18T07:43:03.806
139.00788, -6.14390,     354.82,2001-01-18T07:43:03.906
139.00718, -6.13820,     367.68,2001-01-18T07:43:04.006
138.98832, -5.98500,     495.20,2001-01-18T07:43:06.706
138.98762, -5.97930,     465.05,2001-01-18T07:43:06.806
138.98692, -5.97360,     450.96,2001-01-18T07:43:06.906
138.98622, -5.96790,     442.22,2001-01-18T07:43:07.006
138.98552, -5.96230,     448.83,2001-01-18T07:43:07.106
138.96912, -5.83120,    -345.54,2001-01-18T07:43:09.506
138.96846, -5.82610,    -329.08,2001-01-18T07:43:09.606
138.96779, -5.82090,    -431.00,2001-01-18T07:43:09.706
138.96713, -5.81580,    -569.54,2001-01-18T07:43:09.806
138.96646, -5.81060,    -647.45,2001-01-18T07:43:09.906
138.94606, -5.65450,   -1393.44,2001-01-18T07:43:13.006
138.94540, -5.64940,   -1396.85,2001-01-18T07:43:13.106
138.94474, -5.64430,   -1397.36,2001-01-18T07:43:13.206
138.94408, -5.63930,   -1394.16,2001-01-18T07:43:13.306
138.94342, -5.63420,   -1392.01,2001-01-18T07:43:13.406
138.92030, -5.45710,   -1460.31,2001-01-18T07:43:16.906
138.91964, -5.45200,   -1463.80,2001-01-18T07:43:17.006
138.91897, -5.44690,   -1455.75,2001-01-18T07:43:17.106
138.91831, -5.44190,   -1461.23,2001-01-18T07:43:17.206
138.91764, -5.43680,   -1469.21,2001-01-18T07:43:17.306
138.90032, -5.30510,   -1789.44,2001-01-18T07:43:19.906
138.89966, -5.30000,   -1835.60,2001-01-18T07:43:20.006
138.89899, -5.29490,   -1885.41,2001-01-18T07:43:20.106
138.89831, -5.28990,   -1937.84,2001-01-18T07:43:20.206
138.89765, -5.28480,   -1988.36,2001-01-18T07:43:20.306
138.88049, -5.15290,   -2408.80,2001-01-18T07:43:22.906
138.87983, -5.14780,   -2387.48,2001-01-18T07:43:23.006
138.87852, -5.13770,   -2493.02,2001-01-18T07:43:23.206
138.87786, -5.13260,   -2490.20,2001-01-18T07:43:23.306
138.86729, -5.05150,   -2092.60,2001-01-18T07:43:24.906
138.86663, -5.04640,   -2060.04,2001-01-18T07:43:25.006
138.86596, -5.04130,   -2006.41,2001-01-18T07:43:25.106
138.86530, -5.03630,   -1896.92,2001-01-18T07:43:25.206
138.86463, -5.03120,   -1907.68,2001-01-18T07:43:25.306
138.84732, -4.89960,   -2131.75,2001-01-18T07:43:27.907
138.84665, -4.89460,   -2141.23,2001-01-18T07:43:28.007
138.84599, -4.88950,   -2117.19,2001-01-18T07:43:28.107
138.84531, -4.88450,   -2097.14,2001-01-18T07:43:28.207
138.84465, -4.87940,   -2085.22,2001-01-18T07:43:28.307
138.83408, -4.79820,   -1824.22,2001-01-18T07:43:29.907
138.83341, -4.79310,   -1795.09,2001-01-18T07:43:30.007
138.83275, -4.78800,   -1801.54,2001-01-18T07:43:30.107
138.83210, -4.78290,   -1801.40,2001-01-18T07:43:30.207
138.94210, -5.62410,   -1387.92,2001-01-18T07:43:13.606
138.94144, -5.61910,   -1379.95,2001-01-18T07:43:13.706
138.94078, -5.61400,   -1370.12,2001-01-18T07:43:13.806
138.94012, -5.60890,   -1359.45,2001-01-18T07:43:13.906
138.91698, -5.43170,   -1500.31,2001-01-18T07:43:17.406
138.91631, -5.42670,   -1550.91,2001-01-18T07:43:17.506
138.91565, -5.42160,   -1573.32,2001-01-18T07:43:17.606
138.91498, -5.41650,   -1601.82,2001-01-18T07:43:17.706
138.91432, -5.41150,   -1595.33,2001-01-18T07:43:17.806
138.89699, -5.27970,   -2035.65,2001-01-18T07:43:20.406
138.89633, -5.27470,   -2082.61,2001-01-18T07:43:20.506
138.89567, -5.26960,   -2114.64,2001-01-18T07:43:20.606
138.89501, -5.26450,   -2139.06,2001-01-18T07:43:20.706
138.89435, -5.25940,   -2159.68,2001-01-18T07:43:20.806
138.87720, -5.12750,   -2478.08,2001-01-18T07:43:23.406
138.87654, -5.12240,   -2438.54,2001-01-18T07:43:23.506
138.87588, -5.11740,   -2448.08,2001-01-18T07:43:23.606
138.87522, -5.11230,   -2416.85,2001-01-18T07:43:23.706
138.87456, -5.10720,   -2339.11,2001-01-18T07:43:23.806
138.86064, -5.00080,   -1846.98,2001-01-18T07:43:25.907
138.85998, -4.99580,   -1894.30,2001-01-18T07:43:26.007
138.85931, -4.99070,   -1921.36,2001-01-18T07:43:26.107
138.85864, -4.98570,   -1966.52,2001-01-18T07:43:26.207
138.85797, -4.98060,   -2014.68,2001-01-18T07:43:26.307
138.84398, -4.87440,   -2063.81,2001-01-18T07:43:28.407
138.84332, -4.86930,   -2044.52,2001-01-18T07:43:28.507
138.84266, -4.86420,   -2029.12,2001-01-18T07:43:28.607
138.84200, -4.85910,   -2007.86,2001-01-18T07:43:28.707
138.84134, -4.85410,   -1972.76,2001-01-18T07:43:28.807
138.83078, -4.77280,   -1747.31,2001-01-18T07:43:30.407
138.83012, -4.76770,   -1799.73,2001-01-18T07:43:30.507
138.82946, -4.76260,   -1868.64,2001-01-18T07:43:30.607
138.82880, -4.75750,   -1966.46,2001-01-18T07:43:30.707
138.82815, -4.75250,   -1964.92,2001-01-18T07:43:30.807
138.82155, -4.70160,   -2134.86,2001-01-18T07:43:31.807
139.26796, -4.75310,    -676.53,2001-01-22T22:37:51.762
139.26729, -4.75820,    -862.99,2001-01-22T22:37:51.862
139.26662, -4.76330,   -1034.53,2001-01-22T22:37:51.962
139.26591, -4.76830,   -1179.03,2001-01-22T22:37:52.062
139.26525, -4.77340,   -1319.43,2001-01-22T22:37:52.162
139.25473, -4.85500,   -1747.93,2001-01-22T22:37:53.762
139.25408, -4.86010,   -1755.66,2001-01-22T22:37:53.862
139.25342, -4.86510,   -1774.77,2001-01-22T22:37:53.962
139.25277, -4.87030,   -1778.99,2001-01-22T22:37:54.062
139.25212, -4.87540,   -1785.54,2001-01-22T22:37:54.162
139.23836, -4.98250,   -1616.19,2001-01-22T22:37:56.262
139.23707, -4.99270,   -1559.70,2001-01-22T22:37:56.462
